24,13.391,0.47259,25.217,27.485,0.86276,0.8628,0.071434
1,20.69,0.65301,8.2664,2.3733,0.91795,0.88518,0.079035
2,24.468,0.4751,15.416,3.6956,0.92363,0.89146,0.08297
3,27.7,0.39358,13.199,6.1894,0.8748,0.87486,0.086335
4,27.901,0.66035,7.7314,5.6675,0.91448,0.91452,0.086545
5,28.058,0.62347,19.675,8.2422,0.94089,0.94118,0.086708
6,28.15,0.47704,10.974,6.1,0.91209,0.91224,0.086804
7,25.885,0.34938,11.862,9.0758,0.92502,0.92513,0.084445
8,35.536,0.45554,10.747,8.0192,0.9291,0.92947,0.094496
9,21.165,0.48441,12.511,10.38,0.86837,0.86839,0.07953
10,22.087,0.52761,14.167,12.709,0.92498,0.92521,0.08049
11,17.143,0.47388,13.629,12.185,0.93144,0.93148,0.075341
12,-2.8653,0.54434,19.419,12.168,0.87314,0.87337,0.054505
13,1.1958,0.53919,17.702,16.791,0.89777,0.89786,0.058734
14,9.2273,0.37493,15.448,16.345,0.90232,0.90238,0.067098
15,1.5971,0.4052,17.813,16.597,0.90891,0.90892,0.059152
16,22.985,0.42589,18.242,19.305,0.87275,0.87279,0.081425
17,29.714,0.44922,19.114,20.135,0.8889,0.88907,0.088433
18,34.934,0.46794,19.161,21.721,0.93386,0.9342,0.093869
19,31.461,0.50125,20.343,19.143,0.87605,0.87616,0.090252
20,32.192,0.4543,25.051,23.457,0.88731,0.8875,0.091013
21,27.734,0.62424,22.446,24.343,0.88598,0.8862,0.086371
22,15.765,0.39333,23.23,23.585,0.86075,0.86095,0.073906
23,9.7907,0.59337,27.197,24.898,0.94814,0.94816,0.067685
24,11.666,0.53503,27.152,24.258,0.93329,0.93393,0.069638
1,13.48,0.4971,8.1912,2.7299,0.93342,0.73863,0.071527
2,-12.607,0.51825,17.783,5.2925,0.85803,0.85679,0.04436
3,-2.6937,0.34349,11.795,4.1885,0.85707,0.85673,0.054683
4,17.973,0.49155,14.794,5.7356,0.92168,0.92073,0.076206
5,13.453,0.66039,6.0056,5.7542,0.87907,0.87916,0.071499
6,8.0876,0.50983,10.08,9.5442,0.92758,0.9276,0.065911
7,39.049,0.50414,9.9533,7.3025,0.89653,0.89664,0.098154
8,35.636,0.42658,11.372,9.8915,0.85782,0.85801,0.0946
9,10.206,0.49692,11.791,9.276,0.93934,0.9392,0.068117
10,0.69911,0.52323,13.44,10.43,0.87021,0.87026,0.058217
11,3.0118,0.54264,14.003,12.751,0.91026,0.91105,0.060625
12,4.1191,0.46272,14.653,14.822,0.91549,0.91597,0.061778
13,-8.451,0.47635,14.964,14.036,0.85572,0.85604,0.048688
14,2.5167,0.70237,16.639,15.233,0.88513,0.88522,0.060109
15,18.697,0.27416,16.696,18.374,0.94611,0.9462,0.07696
16,17.43,0.72294,18.809,18.617,0.91053,0.91058,0.07564
17,26.927,0.53376,19.861,20.203,0.8873,0.88732,0.08553
18,46.065,0.60001,23.769,21.966,0.88131,0.88137,0.10546
19,61.768,0.33358,20.329,21.425,0.85191,0.85217,0.12181
20,55.635,0.441,25.256,20.654,0.9403,0.94055,0.11543
21,41.07,0.47219,22.259,21.367,0.92201,0.92204,0.10026
22,33.571,0.54227,23.008,22.354,0.91554,0.91567,0.09245
23,28.561,0.33298,24.541,24.364,0.87746,0.8778,0.087232
24,26.511,0.54716,25.004,24.3,0.86209,0.86213,0.085097
